Place,Sponsor,Team,Size,Complexity,Method,Type,Score,Scaled Score,Prediction
precarious,good,good,small,easy,waterfall,Customizing of bought solution,39.73333333,58.58279979,good
precarious,good,good,small,easy,waterfall,Modernisation,41.22592593,62.06956221,good
precarious,good,good,small,easy,agile,Greenfield,40.78148148,61.0313203,good
precarious,good,good,small,easy,agile,Development with components,42.04444444,63.98165773,good
precarious,good,good,small,easy,agile,Customizing of bought solution,42.84814815,65.85914518,good
precarious,good,good,small,easy,agile,Modernisation,44.34074074,69.3459076,good
precarious,good,good,small,very easy,waterfall,Greenfield,37.84444444,54.17027167,good
precarious,good,good,small,very easy,waterfall,Development with components,39.10740741,57.1206091,good
precarious,good,good,small,very easy,waterfall,Customizing of bought solution,39.91111111,58.99809656,good
precarious,good,good,small,very easy,waterfall,Modernisation,41.4037037,62.48485897,good
precarious,good,good,small,very easy,agile,Greenfield,40.95925926,61.44661706,good
precarious,good,good,small,very easy,agile,Development with components,42.22222222,64.39695449,good
precarious,good,good,small,very easy,agile,Customizing of bought solution,43.02592593,66.27444194,good
precarious,good,good,small,very easy,agile,Modernisation,44.51851852,69.76120436,good
precarious,good,excellent,grand,very complex,waterfall,Greenfield,28.58148148,32.53157986,moderate
precarious,good,excellent,grand,very complex,waterfall,Development with components,29.84444444,35.48191729,moderate
precarious,good,excellent,grand,very complex,waterfall,Customizing of bought solution,30.64814815,37.35940474,moderate
precarious,good,excellent,grand,very complex,waterfall,Modernisation,32.14074074,40.84616716,moderate
precarious,good,excellent,grand,very complex,agile,Greenfield,31.6962963,39.80792525,moderate
precarious,good,excellent,grand,very complex,agile,Development with components,32.95925926,42.75826268,moderate
precarious,good,excellent,grand,very complex,agile,Customizing of bought solution,33.76296296,44.63575013,moderate
precarious,good,excellent,grand,very complex,agile,Modernisation,35.25555556,48.12251255,good
precarious,good,excellent,grand,complex,waterfall,Greenfield,28.84814815,33.154525,moderate
precarious,good,excellent,grand,complex,waterfall,Development with components,30.11111111,36.10486243,moderate
precarious,good,excellent,grand,complex,waterfall,Customizing of bought solution,30.91481481,37.98234989,moderate
precarious,good,excellent,grand,complex,waterfall,Modernisation,32.40740741,41.4691123,moderate
precarious,good,excellent,grand,complex,agile,Greenfield,31.96296296,40.43087039,moderate
precarious,good,excellent,grand,complex,agile,Development with components,33.22592593,43.38120782,moderate
precarious,good,excellent,grand,complex,agile,Customizing of bought solution,34.02962963,45.25869528,moderate
precarious,good,excellent,grand,complex,agile,Modernisation,35.52222222,48.74545769,good
precarious,good,excellent,grand,average,waterfall,Greenfield,30.18148148,36.26925074,moderate
precarious,good,excellent,grand,average,waterfall,Development with components,31.44444444,39.21958816,moderate
precarious,good,excellent,grand,average,waterfall,Customizing of bought solution,32.24814815,41.09707562,moderate
precarious,good,excellent,grand,average,waterfall,Modernisation,33.74074074,44.58383803,moderate
precarious,good,excellent,grand,average,agile,Greenfield,33.2962963,43.54559612,moderate
precarious,good,excellent,grand,average,agile,Development with components,34.55925926,46.49593355,moderate
precarious,good,excellent,grand,average,agile,Customizing of bought solution,35.36296296,48.37342101,good
precarious,good,excellent,grand,average,agile,Modernisation,36.85555556,51.86018342,good
precarious,good,excellent,grand,easy,waterfall,Greenfield,30.53703704,37.09984426,moderate
precarious,good,excellent,grand,easy,waterfall,Development with components,31.8,40.05018169,moderate
precarious,good,excellent,grand,easy,waterfall,Customizing of bought solution,32.6037037,41.92766915,moderate
precarious,good,excellent,grand,easy,waterfall,Modernisation,34.0962963,45.41443156,moderate
precarious,good,excellent,grand,easy,agile,Greenfield,33.65185185,44.37618965,moderate
precarious,good,excellent,grand,easy,agile,Development with components,34.91481481,47.32652708,moderate
precarious,good,excellent,grand,easy,agile,Customizing of bought solution,35.71851852,49.20401454,good
precarious,good,excellent,grand,easy,agile,Modernisation,37.21111111,52.69077695,good
precarious,good,excellent,grand,very easy,waterfall,Greenfield,30.71481481,37.51514103,moderate
precarious,good,excellent,grand,very easy,waterfall,Development with components,31.97777778,40.46547846,moderate
precarious,good,excellent,grand,very easy,waterfall,Customizing of bought solution,32.78148148,42.34296591,moderate
precarious,good,excellent,grand,very easy,waterfall,Modernisation,34.27407407,45.82972833,moderate
precarious,good,excellent,grand,very easy,agile,Greenfield,33.82962963,44.79148642,moderate
precarious,good,excellent,grand,very easy,agile,Development with components,35.09259259,47.74182384,moderate
precarious,good,excellent,grand,very easy,agile,Customizing of bought solution,35.8962963,49.6193113,good
precarious,good,excellent,grand,very easy,agile,Modernisation,37.38888889,53.10607372,good
precarious,good,excellent,large,very complex,waterfall,Greenfield,29.8037037,35.38674511,moderate
precarious,good,excellent,large,very complex,waterfall,Development with components,31.06666667,38.33708254,moderate
precarious,good,excellent,large,very complex,waterfall,Customizing of bought solution,31.87037037,40.21456999,moderate
precarious,good,excellent,large,very complex,waterfall,Modernisation,33.36296296,43.70133241,moderate
precarious,good,excellent,large,very complex,agile,Greenfield,32.91851852,42.6630905,moderate
precarious,good,excellent,large,very complex,agile,Development with components,34.18148148,45.61342793,moderate
precarious,good,excellent,large,very complex,agile,Customizing of bought solution,34.98518519,47.49091538,moderate
precarious,good,excellent,large,very complex,agile,Modernisation,36.47777778,50.9776778,good
precarious,good,excellent,large,complex,waterfall,Greenfield,30.07037037,36.00969026,moderate
precarious,good,excellent,large,complex,waterfall,Development with components,31.33333333,38.96002769,moderate
precarious,good,excellent,large,complex,waterfall,Customizing of bought solution,32.13703704,40.83751514,moderate
precarious,good,excellent,large,complex,waterfall,Modernisation,33.62962963,44.32427756,moderate
precarious,good,excellent,large,complex,agile,Greenfield,33.18518519,43.28603565,moderate
precarious,good,excellent,large,complex,agile,Development with components,34.44814815,46.23637307,moderate
precarious,good,excellent,large,complex,agile,Customizing of bought solution,35.25185185,48.11386053,good
precarious,good,excellent,large,complex,agile,Modernisation,36.74444444,51.60062295,good
precarious,good,excellent,large,average,waterfall,Greenfield,31.4037037,39.12441599,moderate
precarious,good,excellent,large,average,waterfall,Development with components,32.66666667,42.07475342,moderate
precarious,good,excellent,large,average,waterfall,Customizing of bought solution,33.47037037,43.95224087,moderate
precarious,good,excellent,large,average,waterfall,Modernisation,34.96296296,47.43900329,moderate
precarious,good,excellent,large,average,agile,Greenfield,34.51851852,46.40076138,moderate
precarious,good,excellent,large,average,agile,Development with components,35.78148148,49.35109881,good
precarious,good,excellent,large,average,agile,Customizing of bought solution,36.58518519,51.22858626,good
precarious,good,excellent,large,average,agile,Modernisation,38.07777778,54.71534868,good
precarious,good,excellent,large,easy,waterfall,Greenfield,31.75925926,39.95500952,moderate
precarious,good,excellent,large,easy,waterfall,Development with components,33.02222222,42.90534695,moderate
precarious,good,excellent,large,easy,waterfall,Customizing of bought solution,33.82592593,44.7828344,moderate
precarious,good,excellent,large,easy,waterfall,Modernisation,35.31851852,48.26959682,good
precarious,good,excellent,large,easy,agile,Greenfield,34.87407407,47.23135491,moderate
precarious,good,excellent,large,easy,agile,Development with components,36.13703704,50.18169233,good
precarious,good,excellent,large,easy,agile,Customizing of bought solution,36.94074074,52.05917979,good
precarious,good,excellent,large,easy,agile,Modernisation,38.43333333,55.5459422,good
precarious,good,excellent,large,very easy,waterfall,Greenfield,31.93703704,40.37030628,moderate
precarious,good,excellent,large,very easy,waterfall,Development with components,33.2,43.32064371,moderate
precarious,good,excellent,large,very easy,waterfall,Customizing of bought solution,34.0037037,45.19813116,moderate
precarious,good,excellent,large,very easy,waterfall,Modernisation,35.4962963,48.68489358,good
precarious,good,excellent,large,very easy,agile,Greenfield,35.05185185,47.64665167,moderate
precarious,good,excellent,large,very easy,agile,Development with components,36.31481481,50.5969891,good
precarious,good,excellent,large,very easy,agile,Customizing of bought solution,37.11851852,52.47447655,good
precarious,good,excellent,large,very easy,agile,Modernisation,38.61111111,55.96123897,good
precarious,good,excellent,medium,very complex,waterfall,Greenfield,31.02592593,38.24191037,moderate
precarious,good,excellent,medium,very complex,waterfall,Development with components,32.28888889,41.19224779,moderate
precarious,good,excellent,medium,very complex,waterfall,Customizing of bought solution,33.09259259,43.06973525,moderate
precarious,good,excellent,medium,very complex,waterfall,Modernisation,34.58518519,46.55649766,moderate
precarious,good,excellent,medium,very complex,agile,Greenfield,34.14074074,45.51825575,moderate
precarious,good,excellent,medium,very complex,agile,Development with components,35.4037037,48.46859318,good
precarious,good,excellent,medium,very complex,agile,Customizing of bought solution,36.20740741,50.34608064,good
precarious,good,excellent,medium,very complex,agile,Modernisation,37.7,53.83284305,good
precarious,good,excellent,medium,complex,waterfall,Greenfield,31.29259259,38.86485551,moderate
precarious,good,excellent,medium,complex,waterfall,Development with components,32.55555556,41.81519294,moderate
precarious,good,excellent,medium,complex,waterfall,Customizing of bought solution,33.35925926,43.69268039,moderate
precarious,good,excellent,medium,complex,waterfall,Modernisation,34.85185185,47.17944281,moderate
precarious,good,excellent,medium,complex,agile,Greenfield,34.40740741,46.1412009,moderate
precarious,good,excellent,medium,complex,agile,Development with components,35.67037037,49.09153833,good
precarious,good,excellent,medium,complex,agile,Customizing of bought solution,36.47407407,50.96902578,good
